,timestamp,ef_peak,rf_peak,ef_saturated,rf_saturated,ef_peak_transformed,label_numerical,Electric_Field_Strength,Field_Gradient,EF_Rolling_Mean,EF_Rolling_Std,RF_Burst_Amplitude,RF_Freq_Component,RF_Rolling_Peak,Above_Threshold,Lightning_Strike
876,1900-01-01 08:03:43.743,54.0,61.0,0,0,5.007333185232471,1,54.0,45.0,31.4,22.76620302114391,65.0,-4.0,65.0,1,1
877,1900-01-01 08:03:43.986,29.0,38.0,0,0,4.401197381662156,0,29.0,-25.0,26.2,18.61988184709941,65.0,-23.0,65.0,0,0
878,1900-01-01 08:03:44.227,62.0,58.0,0,0,5.143134726391533,1,62.0,33.0,32.6,24.74469640145019,65.0,20.0,65.0,1,1
879,1900-01-01 08:03:44.536,0.0,22.0,0,0,1.0,0,0.0,-62.0,30.8,27.105350025409045,65.0,-36.0,65.0,0,0
880,1900-01-01 08:03:44.741,13.0,25.0,0,0,3.6390573296152584,0,13.0,13.0,31.6,26.349573051568445,61.0,3.0,61.0,0,0
881,1900-01-01 08:03:45.060,15.0,24.0,0,0,3.772588722239781,0,15.0,2.0,23.8,23.700210969523926,58.0,-1.0,58.0,0,0
882,1900-01-01 08:03:45.286,16.0,21.0,0,0,3.833213344056216,0,16.0,1.0,21.2,23.70021096952393,58.0,-3.0,58.0,0,0
883,1900-01-01 08:03:45.480,4.0,20.0,0,0,2.6094379124341005,0,4.0,-12.0,9.6,7.162401831783996,25.0,-1.0,25.0,0,0
884,1900-01-01 08:03:45.801,49.0,52.0,0,0,4.912023005428146,1,49.0,45.0,19.4,17.21336689901027,52.0,32.0,52.0,0,1
885,1900-01-01 08:03:45.986,55.0,63.0,0,0,5.02535169073515,1,55.0,6.0,27.8,22.687000683209366,63.0,11.0,63.0,1,1
886,1900-01-01 08:03:46.298,27.0,35.0,0,0,4.332204510175204,0,27.0,-28.0,30.2,21.60324049766475,63.0,-28.0,63.0,0,0
887,1900-01-01 08:03:46.534,68.0,63.0,0,0,5.23410650459726,1,68.0,41.0,40.6,25.264599739555383,63.0,28.0,63.0,1,1
888,1900-01-01 08:03:46.795,18.0,24.0,0,0,3.9444389791664403,0,18.0,-50.0,43.4,20.52559377947303,63.0,-39.0,63.0,0,0
889,1900-01-01 08:03:46.989,3.0,22.0,0,0,2.386294361119891,0,3.0,-15.0,34.2,26.75256997000367,63.0,-2.0,63.0,0,0
890,1900-01-01 08:03:47.299,61.0,58.0,0,0,5.127134385045092,1,61.0,58.0,35.4,28.02320467041452,63.0,36.0,63.0,1,1
891,1900-01-01 08:03:47.547,9.0,25.0,0,0,3.302585092994046,0,9.0,-52.0,31.8,30.42531840424915,63.0,-33.0,63.0,0,0
892,1900-01-01 08:03:47.792,9.0,23.0,0,0,3.302585092994046,0,9.0,0.0,20.0,23.53720459187842,58.0,-2.0,58.0,0,0
893,1900-01-01 08:03:48.302,57.0,65.0,0,0,5.060443010546419,1,57.0,48.0,27.8,28.621670111996302,65.0,42.0,65.0,1,1
894,1900-01-01 08:03:48.503,61.0,61.0,0,0,5.127134385045092,1,61.0,4.0,39.4,27.799280566229445,65.0,-4.0,65.0,1,1
895,1900-01-01 08:03:48.793,34.0,0.0,0,0,4.555348061489413,0,34.0,-27.0,34.0,25.039968051096675,65.0,-61.0,65.0,0,0
896,1900-01-01 08:03:49.051,12.0,25.0,0,0,3.5649493574615367,0,12.0,-22.0,34.6,24.316660954990144,65.0,25.0,65.0,0,0
897,1900-01-01 08:03:49.300,26.0,36.0,0,0,4.295836866004329,0,26.0,14.0,38.0,20.772578077839594,65.0,11.0,65.0,0,0
898,1900-01-01 08:03:49.552,27.0,46.0,0,0,4.332204510175204,1,27.0,1.0,32.0,18.069310999591057,61.0,10.0,61.0,0,1
899,1900-01-01 08:03:49.751,61.0,60.0,0,0,5.127134385045092,1,61.0,34.0,32.0,18.069310999591057,60.0,14.0,60.0,1,1
900,1900-01-01 08:03:50.057,61.0,25.0,0,0,5.127134385045092,0,61.0,0.0,37.4,22.345021816949345,60.0,-35.0,60.0,1,0
901,1900-01-01 08:03:50.278,8.0,25.0,0,0,3.1972245773362196,0,8.0,-53.0,36.6,23.52232981657944,60.0,0.0,60.0,0,0
902,1900-01-01 08:03:50.477,10.0,21.0,0,0,3.3978952727983707,0,10.0,2.0,33.4,26.25452341978316,60.0,-4.0,60.0,0,0
903,1900-01-01 08:03:50.773,37.0,30.0,0,0,4.637586159726386,0,37.0,27.0,35.4,26.0249879923112,60.0,9.0,60.0,0,0
904,1900-01-01 08:03:50.996,12.0,26.0,0,0,3.5649493574615367,0,12.0,-25.0,25.6,23.028243528327174,30.0,-4.0,30.0,0,0
905,1900-01-01 08:03:51.238,8.0,30.0,0,0,3.1972245773362196,0,8.0,-4.0,15.0,12.409673645988548,30.0,4.0,30.0,0,0
906,1900-01-01 08:03:51.510,57.0,63.0,0,0,5.060443010546419,1,57.0,49.0,24.8,21.51046257057115,63.0,33.0,63.0,1,1
907,1900-01-01 08:03:51.764,60.0,34.0,0,0,5.110873864173311,0,60.0,3.0,34.8,24.345430782796637,63.0,-29.0,63.0,1,0
908,1900-01-01 08:03:52.017,38.0,33.0,0,0,4.663561646129646,0,38.0,-22.0,35.0,24.372115213906692,63.0,-1.0,63.0,0,0
909,1900-01-01 08:03:52.233,10.0,25.0,0,0,3.3978952727983707,0,10.0,-28.0,34.6,24.855582873872464,63.0,-8.0,63.0,0,0
910,1900-01-01 08:03:52.529,9.0,27.0,0,0,3.302585092994046,0,9.0,-1.0,34.8,24.590648629101715,63.0,2.0,63.0,0,0
911,1900-01-01 08:03:52.777,12.0,19.0,0,0,3.5649493574615367,0,12.0,3.0,25.8,22.587607221659013,34.0,-8.0,34.0,0,0
912,1900-01-01 08:03:52.982,13.0,20.0,0,0,3.6390573296152584,0,13.0,1.0,16.4,12.17784874269436,33.0,1.0,33.0,0,0
913,1900-01-01 08:03:53.269,25.0,32.0,0,0,4.258096538021482,0,25.0,12.0,13.8,6.457553716380737,32.0,12.0,32.0,0,0
914,1900-01-01 08:03:53.523,6.0,23.0,0,0,2.9459101490553135,0,6.0,-19.0,13.0,7.245688373090765,32.0,-9.0,32.0,0,0
915,1900-01-01 08:03:53.740,57.0,60.0,0,0,5.060443010546419,1,57.0,51.0,22.6,20.427922067600083,60.0,37.0,60.0,1,1
916,1900-01-01 08:03:54.043,60.0,63.0,0,0,5.110873864173311,1,60.0,3.0,32.2,24.973986465919733,63.0,3.0,63.0,1,1
917,1900-01-01 08:03:54.244,67.0,65.0,0,0,5.219507705176107,1,67.0,7.0,43.0,26.239283526802737,65.0,2.0,65.0,1,1
918,1900-01-01 08:03:54.533,67.0,41.0,0,0,5.219507705176107,1,67.0,0.0,51.4,25.754611237600564,65.0,-24.0,65.0,1,1
919,1900-01-01 08:03:54.783,11.0,24.0,0,0,3.4849066497880004,0,11.0,-56.0,52.4,23.554192832698412,65.0,-17.0,65.0,0,0
920,1900-01-01 08:03:55.033,12.0,29.0,0,0,3.5649493574615367,0,12.0,1.0,43.4,29.26260412198377,65.0,5.0,65.0,0,0
921,1900-01-01 08:03:55.270,22.0,32.0,0,0,4.13549421592915,0,22.0,10.0,35.8,28.80451353520732,65.0,3.0,65.0,0,0
922,1900-01-01 08:03:55.500,9.0,25.0,0,0,3.302585092994046,0,9.0,-13.0,24.2,24.44790379562105,41.0,-7.0,41.0,0,0
923,1900-01-01 08:03:55.765,7.0,26.0,0,0,3.0794415416798357,0,7.0,-2.0,12.2,5.805170109475035,32.0,1.0,32.0,0,0
924,1900-01-01 08:03:56.006,27.0,34.0,0,0,4.332204510175204,0,27.0,20.0,15.4,8.677557259963331,34.0,8.0,34.0,0,0
925,1900-01-01 08:03:56.303,64.0,61.0,0,0,5.174387269895637,1,64.0,37.0,25.8,22.97172174652875,61.0,27.0,61.0,1,1
926,1900-01-01 08:03:56.506,27.0,34.0,0,0,4.332204510175204,0,27.0,-37.0,26.8,22.873565528792007,61.0,-27.0,61.0,0,0
927,1900-01-01 08:03:56.733,29.0,33.0,0,0,4.401197381662156,0,29.0,2.0,30.8,20.620378270049798,61.0,-1.0,61.0,0,0
928,1900-01-01 08:03:57.003,60.0,65.0,0,0,5.110873864173311,1,60.0,31.0,41.4,18.875910574060836,65.0,32.0,65.0,1,1
929,1900-01-01 08:03:57.271,11.0,24.0,0,0,3.4849066497880004,0,11.0,-49.0,38.2,22.8626332691565,65.0,-41.0,65.0,0,0
930,1900-01-01 08:03:57.521,12.0,23.0,0,0,3.5649493574615367,0,12.0,1.0,27.8,19.816659657973183,65.0,-1.0,65.0,0,0
931,1900-01-01 08:03:57.791,13.0,26.0,0,0,3.6390573296152584,0,13.0,1.0,25.0,20.916500663350497,65.0,3.0,65.0,0,0
932,1900-01-01 08:03:58.269,20.0,29.0,0,0,4.044522437723423,0,20.0,7.0,23.2,20.87342808452751,65.0,3.0,65.0,0,0
933,1900-01-01 08:03:58.540,6.0,25.0,0,0,2.9459101490553135,0,6.0,-14.0,12.4,5.029910535977949,29.0,-4.0,29.0,0,0
934,1900-01-01 08:03:58.799,68.0,67.0,0,0,5.23410650459726,1,68.0,62.0,23.8,25.20317440323623,67.0,42.0,67.0,1,1
935,1900-01-01 08:03:58.985,11.0,26.0,0,0,3.4849066497880004,0,11.0,-57.0,23.6,25.323901753085796,67.0,-41.0,67.0,0,0
936,1900-01-01 08:03:59.232,4.0,23.0,0,0,2.6094379124341005,0,4.0,-7.0,21.8,26.555602045518416,67.0,-3.0,67.0,0,0
937,1900-01-01 08:03:59.513,58.0,59.0,0,0,5.07753744390572,1,58.0,54.0,29.4,30.980639115420807,67.0,36.0,67.0,1,1
938,1900-01-01 08:03:59.766,61.0,59.0,0,0,5.127134385045092,1,61.0,3.0,40.4,30.35292407660161,67.0,0.0,67.0,1,1
939,1900-01-01 08:03:59.995,54.0,63.0,0,0,5.007333185232471,1,54.0,-7.0,37.6,27.700180504825987,63.0,4.0,63.0,1,1
940,1900-01-01 08:04:00.271,54.0,36.0,0,0,5.007333185232471,0,54.0,0.0,46.2,23.773935307389507,63.0,-27.0,63.0,1,0
941,1900-01-01 08:04:00.475,16.0,22.0,0,0,3.833213344056216,0,16.0,-38.0,48.6,18.460769214741337,63.0,-14.0,63.0,0,0
942,1900-01-01 08:04:00.762,51.0,60.0,0,0,4.951243718581427,1,51.0,35.0,47.2,17.824140933013894,63.0,38.0,63.0,1,1
943,1900-01-01 08:04:01.036,36.0,44.0,0,0,4.610917912644224,0,36.0,-15.0,42.2,16.437761404763776,63.0,-16.0,63.0,0,0
944,1900-01-01 08:04:01.297,13.0,29.0,0,0,3.6390573296152584,0,13.0,-23.0,34.0,19.09188309203526,60.0,-15.0,60.0,0,0
945,1900-01-01 08:04:01.487,8.0,24.0,0,0,3.1972245773362196,0,8.0,-5.0,24.8,18.10248601711771,60.0,-5.0,60.0,0,0
946,1900-01-01 08:04:01.798,17.0,20.0,0,0,3.8903717578961645,0,17.0,9.0,25.0,17.98610574860334,60.0,-4.0,60.0,0,0
947,1900-01-01 08:04:02.020,48.0,52.0,0,0,4.891820298110627,1,48.0,31.0,24.4,16.92040188647841,52.0,32.0,52.0,0,1
948,1900-01-01 08:04:02.295,13.0,25.0,0,0,3.6390573296152584,0,13.0,-35.0,19.8,16.084153692375057,52.0,-27.0,52.0,0,0
949,1900-01-01 08:04:02.535,31.0,33.0,0,0,4.465735902799727,0,31.0,18.0,23.4,16.19567843592673,52.0,8.0,52.0,0,0
950,1900-01-01 08:04:02.810,63.0,59.0,0,0,5.1588830833596715,1,63.0,32.0,34.4,21.066561181169124,59.0,26.0,59.0,1,1
951,1900-01-01 08:04:03.030,64.0,59.0,0,0,5.174387269895637,1,64.0,1.0,43.8,21.833460559424417,59.0,0.0,59.0,1,1
952,1900-01-01 08:04:03.267,11.0,24.0,0,0,3.4849066497880004,0,11.0,-53.0,36.4,25.93838853899644,59.0,-35.0,59.0,0,0
953,1900-01-01 08:04:03.484,61.0,44.0,0,0,5.127134385045092,1,61.0,50.0,46.0,23.91652148620157,59.0,20.0,59.0,1,1
954,1900-01-01 08:04:03.808,54.0,64.0,0,0,5.007333185232471,1,54.0,-7.0,50.6,22.478878975605998,64.0,20.0,64.0,1,1
955,1900-01-01 08:04:04.046,24.0,31.0,0,0,4.218875824868201,0,24.0,-30.0,42.8,23.826455884162492,64.0,-33.0,64.0,0,0
956,1900-01-01 08:04:04.303,59.0,65.0,0,0,5.0943445622221,1,59.0,35.0,41.8,22.796929617822258,65.0,34.0,65.0,1,1
957,1900-01-01 08:04:04.544,53.0,70.0,0,0,4.9889840465642745,1,53.0,-6.0,50.2,15.023315213358913,70.0,5.0,70.0,1,1
958,1900-01-01 08:04:04.726,66.0,61.0,0,0,5.204692619390966,1,66.0,13.0,51.2,16.053037095825243,70.0,-9.0,70.0,1,1
959,1900-01-01 08:04:04.991,29.0,36.0,0,0,4.401197381662156,0,29.0,-37.0,46.2,18.6467155284769,70.0,-25.0,70.0,0,0
960,1900-01-01 08:04:05.299,64.0,62.0,0,0,5.174387269895637,1,64.0,35.0,54.2,14.95660389259344,70.0,26.0,70.0,1,1
961,1900-01-01 08:04:05.518,11.0,25.0,0,0,3.4849066497880004,0,11.0,-53.0,44.6,23.860008382226976,70.0,-37.0,70.0,0,0
962,1900-01-01 08:04:05.807,9.0,24.0,0,0,3.302585092994046,0,9.0,-2.0,35.8,27.779488836188865,62.0,-1.0,62.0,0,0
963,1900-01-01 08:04:06.043,19.0,32.0,0,0,3.995732273553991,0,19.0,10.0,26.4,22.44548952462258,62.0,8.0,62.0,0,0
964,1900-01-01 08:04:06.526,11.0,25.0,0,0,3.4849066497880004,0,11.0,-8.0,22.8,23.349518196312793,62.0,-7.0,62.0,0,0
965,1900-01-01 08:04:06.739,29.0,33.0,0,0,4.401197381662156,0,29.0,18.0,15.8,8.318653737230704,33.0,8.0,33.0,0,0
966,1900-01-01 08:04:06.996,29.0,39.0,0,0,4.401197381662156,0,29.0,0.0,19.4,9.528903399654247,39.0,6.0,39.0,0,0
967,1900-01-01 08:04:07.298,29.0,29.0,0,0,4.401197381662156,0,29.0,0.0,23.4,8.173126696677482,39.0,-10.0,39.0,0,0
968,1900-01-01 08:04:07.477,58.0,56.0,0,0,5.07753744390572,1,58.0,29.0,31.2,16.88786546606592,56.0,27.0,56.0,1,1
969,1900-01-01 08:04:07.786,8.0,27.0,0,0,3.1972245773362196,0,8.0,-50.0,30.6,17.812916661791856,56.0,-29.0,56.0,0,0
970,1900-01-01 08:04:08.011,59.0,52.0,0,0,5.0943445622221,1,59.0,51.0,36.6,21.75545908501914,56.0,25.0,56.0,1,1
971,1900-01-01 08:04:08.287,12.0,26.0,0,0,3.5649493574615367,0,12.0,-47.0,33.2,24.40696621868318,56.0,-26.0,56.0,0,0
972,1900-01-01 08:04:08.492,26.0,37.0,0,0,4.295836866004329,0,26.0,14.0,32.6,24.572342175705227,56.0,11.0,56.0,0,0
973,1900-01-01 08:04:08.788,12.0,27.0,0,0,3.5649493574615367,0,12.0,-14.0,23.4,21.042813500098845,52.0,-10.0,52.0,0,0
974,1900-01-01 08:04:09.015,66.0,63.0,0,0,5.204692619390966,1,66.0,54.0,35.0,25.865034312754005,63.0,36.0,63.0,1,1
975,1900-01-01 08:04:09.307,63.0,64.0,0,0,5.1588830833596715,1,63.0,-3.0,35.8,26.83654225119067,64.0,1.0,64.0,1,1
976,1900-01-01 08:04:09.558,9.0,22.0,0,0,3.302585092994046,0,9.0,-54.0,35.2,27.526351011348055,64.0,-42.0,64.0,0,0
977,1900-01-01 08:04:09.781,9.0,22.0,0,0,3.302585092994046,0,9.0,0.0,31.8,29.8948156040465,64.0,0.0,64.0,0,0
978,1900-01-01 08:04:10.001,7.0,24.0,0,0,3.0794415416798357,0,7.0,-2.0,30.8,30.792856314410685,64.0,2.0,64.0,0,0
979,1900-01-01 08:04:10.258,7.0,24.0,0,0,3.0794415416798357,0,7.0,0.0,19.0,24.617067250181165,64.0,0.0,64.0,0,0
980,1900-01-01 08:04:10.508,54.0,61.0,0,0,5.007333185232471,1,54.0,47.0,17.2,20.59611613872727,61.0,37.0,61.0,1,1
981,1900-01-01 08:04:10.810,10.0,22.0,0,0,3.3978952727983707,0,10.0,-44.0,17.4,20.50121947592245,61.0,-39.0,61.0,0,0
982,1900-01-01 08:04:11.060,33.0,39.0,0,0,4.526360524616162,0,33.0,23.0,22.2,20.849460424671474,61.0,17.0,61.0,0,0
983,1900-01-01 08:04:11.281,5.0,22.0,0,0,2.791759469228055,0,5.0,-28.0,21.8,21.229696182469073,61.0,-17.0,61.0,0,0
984,1900-01-01 08:04:11.505,7.0,22.0,0,0,3.0794415416798357,0,7.0,2.0,21.8,21.229696182469073,61.0,0.0,61.0,0,0
985,1900-01-01 08:04:11.793,65.0,60.0,0,0,5.189654742026425,1,65.0,58.0,24.0,25.534290669606275,60.0,38.0,60.0,1,1
986,1900-01-01 08:04:12.018,18.0,19.0,0,0,3.9444389791664403,0,18.0,-47.0,25.6,24.67387282126464,60.0,-41.0,60.0,0,0
987,1900-01-01 08:04:12.270,64.0,57.0,0,0,5.174387269895637,1,64.0,46.0,31.8,30.26053535547483,60.0,38.0,60.0,1,1
988,1900-01-01 08:04:12.488,10.0,25.0,0,0,3.3978952727983707,0,10.0,-54.0,32.8,29.218145047212392,60.0,-32.0,60.0,0,0
989,1900-01-01 08:04:12.756,65.0,25.0,0,0,5.189654742026425,0,65.0,55.0,44.4,27.898028604185313,60.0,0.0,60.0,1,0
990,1900-01-01 08:04:13.014,4.0,28.0,0,0,2.6094379124341005,0,4.0,-61.0,32.2,29.903177088729922,57.0,3.0,57.0,0,0
991,1900-01-01 08:04:13.531,10.0,23.0,0,0,3.3978952727983707,0,10.0,6.0,30.6,31.04512844231671,57.0,-5.0,57.0,0,0
992,1900-01-01 08:04:13.788,12.0,22.0,0,0,3.5649493574615367,0,12.0,2.0,20.2,25.223005372079317,28.0,-1.0,28.0,0,0
993,1900-01-01 08:04:14.041,63.0,62.0,0,0,5.1588830833596715,1,63.0,51.0,30.8,30.458168034206228,62.0,40.0,62.0,1,1
994,1900-01-01 08:04:14.237,13.0,33.0,0,0,3.6390573296152584,0,13.0,-50.0,20.4,24.068651811016377,62.0,-29.0,62.0,0,0
995,1900-01-01 08:04:14.545,11.0,23.0,0,0,3.4849066497880004,1,11.0,-2.0,21.8,23.05862094748821,62.0,-10.0,62.0,0,1
996,1900-01-01 08:04:14.726,61.0,55.0,0,0,5.127134385045092,1,61.0,50.0,32.0,27.404379212088386,62.0,32.0,62.0,1,1
997,1900-01-01 08:04:15.037,7.0,23.0,0,0,3.0794415416798357,0,7.0,-54.0,31.0,28.39013913315576,62.0,-32.0,62.0,0,0
998,1900-01-01 08:04:15.249,8.0,25.0,0,0,3.1972245773362196,0,8.0,1.0,20.0,23.043437243604565,55.0,2.0,55.0,0,0
999,1900-01-01 08:04:15.522,7.0,28.0,0,0,3.0794415416798357,0,7.0,-1.0,18.8,23.6474100061707,55.0,3.0,55.0,0,0
1000,1900-01-01 08:04:15.780,10.0,24.0,0,0,3.3978952727983707,0,10.0,3.0,18.6,23.73394193976091,55.0,-4.0,55.0,0,0
1001,1900-01-01 08:04:15.987,9.0,25.0,0,0,3.302585092994046,0,9.0,-1.0,8.2,1.303840481018295,28.0,1.0,28.0,0,0
1002,1900-01-01 08:04:16.290,57.0,25.0,0,0,5.060443010546419,0,57.0,48.0,18.2,21.718655575332974,28.0,0.0,28.0,1,0
1003,1900-01-01 08:04:16.522,59.0,60.0,0,0,5.0943445622221,1,59.0,2.0,28.4,27.051802158080744,60.0,35.0,60.0,1,1
1004,1900-01-01 08:04:16.780,21.0,30.0,0,0,4.091042453358316,0,21.0,-38.0,31.2,24.923884127477844,60.0,-30.0,60.0,0,0
1005,1900-01-01 08:04:16.995,60.0,63.0,0,0,5.110873864173311,1,60.0,39.0,41.2,24.314604664685415,63.0,33.0,63.0,1,1
1006,1900-01-01 08:04:17.256,10.0,25.0,0,0,3.3978952727983707,0,10.0,-50.0,41.4,23.985412233270907,63.0,-38.0,63.0,0,0
1007,1900-01-01 08:04:17.552,12.0,24.0,0,0,3.5649493574615367,0,12.0,2.0,32.4,25.08585258666609,63.0,-1.0,63.0,0,0
1008,1900-01-01 08:04:17.731,63.0,24.0,0,0,5.1588830833596715,1,63.0,51.0,33.2,26.185874054534473,63.0,0.0,63.0,1,1
1009,1900-01-01 08:04:17.999,31.0,32.0,0,0,4.465735902799727,0,31.0,-32.0,35.2,25.39094326723491,63.0,8.0,63.0,0,0
1010,1900-01-01 08:04:18.224,7.0,27.0,0,0,3.0794415416798357,0,7.0,-24.0,24.6,23.437149997385387,32.0,-5.0,32.0,0,0
1011,1900-01-01 08:04:18.492,38.0,39.0,0,0,4.663561646129646,0,38.0,31.0,30.2,22.398660674244383,39.0,12.0,39.0,0,0
1012,1900-01-01 08:04:18.742,24.0,32.0,0,0,4.218875824868201,0,24.0,-14.0,32.6,20.525593779473027,39.0,-7.0,39.0,0,0
1013,1900-01-01 08:04:18.974,46.0,47.0,0,0,4.850147601710058,1,46.0,22.0,29.2,14.85597522884115,47.0,15.0,47.0,0,1
1014,1900-01-01 08:04:19.283,8.0,24.0,0,0,3.1972245773362196,1,8.0,-38.0,24.6,17.48713813063595,47.0,-23.0,47.0,0,1
1015,1900-01-01 08:04:19.507,1023.0,32.0,1,0,7.931471805599453,0,1023.0,1015.0,227.8,444.7653313827416,47.0,8.0,47.0,1,0
1016,1900-01-01 08:04:19.721,9.0,23.0,0,0,3.302585092994046,0,9.0,-1014.0,222.0,448.0362708531531,47.0,-9.0,47.0,0,0
1017,1900-01-01 08:04:20.047,10.0,26.0,0,0,3.3978952727983707,0,10.0,1.0,219.2,449.6239539882189,47.0,3.0,47.0,0,0
1018,1900-01-01 08:04:20.262,5.0,18.0,0,0,2.791759469228055,0,5.0,-5.0,211.0,453.92565470570173,32.0,-8.0,32.0,0,0
1019,1900-01-01 08:04:20.552,26.0,28.0,0,0,4.295836866004329,0,26.0,21.0,214.6,451.9804199298903,32.0,10.0,32.0,0,0
1020,1900-01-01 08:04:20.783,17.0,27.0,0,0,3.8903717578961645,0,17.0,-9.0,13.4,8.264381404554232,28.0,-1.0,28.0,0,0
1021,1900-01-01 08:04:20.987,17.0,33.0,0,0,3.8903717578961645,0,17.0,0.0,15.0,7.968688725250962,33.0,6.0,33.0,0,0
1022,1900-01-01 08:04:21.279,10.0,25.0,0,0,3.3978952727983707,0,10.0,-7.0,15.0,7.968688725250962,33.0,-8.0,33.0,0,0
1023,1900-01-01 08:04:21.484,11.0,21.0,0,0,3.4849066497880004,0,11.0,1.0,16.2,6.379655163090071,33.0,-4.0,33.0,0,0
1024,1900-01-01 08:04:21.778,-30.0,60.0,0,0,4.433987204485146,1,-30.0,-41.0,5.0,19.836834424875907,60.0,39.0,60.0,0,1
1025,1900-01-01 08:04:21.993,12.0,21.0,0,0,3.5649493574615367,0,12.0,42.0,4.0,19.196353820450952,60.0,-39.0,60.0,0,0
1026,1900-01-01 08:04:22.263,55.0,63.0,0,0,5.02535169073515,1,55.0,43.0,11.6,30.071581268698555,63.0,42.0,63.0,1,1
1027,1900-01-01 08:04:22.542,63.0,58.0,0,0,5.1588830833596715,1,63.0,8.0,22.2,37.73194932679654,63.0,-5.0,63.0,1,1
1028,1900-01-01 08:04:22.744,7.0,28.0,0,0,3.0794415416798357,0,7.0,-56.0,21.4,38.06967296943778,63.0,-30.0,63.0,0,0
1029,1900-01-01 08:04:23.051,7.0,34.0,0,0,3.0794415416798357,0,7.0,0.0,28.8,27.788486824581536,63.0,6.0,63.0,0,0
1030,1900-01-01 08:04:23.274,24.0,38.0,0,0,4.218875824868201,0,24.0,17.0,31.2,26.461292485438833,63.0,4.0,63.0,0,0
1031,1900-01-01 08:04:23.481,28.0,38.0,0,0,4.367295829986475,0,28.0,4.0,25.8,22.906331002584015,58.0,0.0,58.0,0,0
1032,1900-01-01 08:04:23.732,8.0,24.0,0,0,3.1972245773362196,0,8.0,-20.0,14.8,10.329569206890556,38.0,-14.0,38.0,0,0
1033,1900-01-01 08:04:23.987,30.0,29.0,0,0,4.433987204485146,0,30.0,22.0,19.4,11.081516141753418,38.0,5.0,38.0,0,0
1034,1900-01-01 08:04:24.251,12.0,23.0,0,0,3.5649493574615367,0,12.0,-18.0,20.4,9.838699100996106,38.0,-6.0,38.0,0,0
1035,1900-01-01 08:04:24.519,9.0,22.0,0,0,3.302585092994046,0,9.0,-3.0,17.4,10.714476188780372,38.0,-1.0,38.0,0,0
1036,1900-01-01 08:04:24.754,6.0,42.0,0,0,2.9459101490553135,1,6.0,-3.0,13.0,9.746794344805966,42.0,20.0,42.0,0,1
1037,1900-01-01 08:04:25.044,71.0,63.0,0,0,5.276666119016055,1,71.0,65.0,25.6,27.042559050502998,63.0,21.0,63.0,1,1
1038,1900-01-01 08:04:25.221,9.0,24.0,0,0,3.302585092994046,0,9.0,-62.0,21.4,27.808272150565948,63.0,-39.0,63.0,0,0
1039,1900-01-01 08:04:25.516,62.0,62.0,0,0,5.143134726391533,1,62.0,53.0,31.4,32.22266283223566,63.0,38.0,63.0,1,1
1040,1900-01-01 08:04:25.727,57.0,64.0,0,0,5.060443010546419,1,57.0,-5.0,41.0,31.008063467426368,64.0,2.0,64.0,1,1
1041,1900-01-01 08:04:26.029,12.0,64.0,0,0,3.5649493574615367,0,12.0,-45.0,42.2,29.388773366711682,64.0,0.0,64.0,0,0
1042,1900-01-01 08:04:26.271,63.0,61.0,0,0,5.1588830833596715,1,63.0,51.0,40.6,27.591665408234093,64.0,-3.0,64.0,1,1
1043,1900-01-01 08:04:26.560,64.0,62.0,0,0,5.174387269895637,1,64.0,1.0,51.6,22.300224214118156,64.0,1.0,64.0,1,1
1044,1900-01-01 08:04:26.808,64.0,23.0,0,0,5.174387269895637,0,64.0,0.0,52.0,22.54994456755807,64.0,-39.0,64.0,1,0
1045,1900-01-01 08:04:27.007,10.0,29.0,0,0,3.3978952727983707,0,10.0,-54.0,42.6,28.8582743766834,64.0,6.0,64.0,0,0
1046,1900-01-01 08:04:27.248,6.0,20.0,0,0,2.9459101490553135,0,6.0,-4.0,41.4,30.52539926028719,62.0,-9.0,62.0,0,0
1047,1900-01-01 08:04:27.778,62.0,20.0,0,0,5.143134726391533,1,62.0,56.0,41.2,30.35127674414936,62.0,0.0,62.0,1,1
1048,1900-01-01 08:04:28.047,9.0,29.0,0,0,3.302585092994046,0,9.0,-53.0,30.2,29.98666370238513,29.0,9.0,29.0,0,0
1049,1900-01-01 08:04:28.309,20.0,30.0,0,0,4.044522437723423,0,20.0,11.0,21.4,23.29806858947629,30.0,1.0,30.0,0,0
1050,1900-01-01 08:04:28.530,61.0,56.0,0,0,5.127134385045092,1,61.0,41.0,31.6,27.790286072653906,56.0,26.0,56.0,1,1
1051,1900-01-01 08:04:28.805,61.0,65.0,0,0,5.127134385045092,1,61.0,0.0,42.6,25.94802497300983,65.0,9.0,65.0,1,1
1052,1900-01-01 08:04:29.001,62.0,61.0,0,0,5.143134726391533,1,62.0,1.0,42.6,25.94802497300983,65.0,-4.0,65.0,1,1
1053,1900-01-01 08:04:29.296,13.0,25.0,0,0,3.6390573296152584,0,13.0,-49.0,43.4,24.684002916867875,65.0,-36.0,65.0,0,0
1054,1900-01-01 08:04:29.480,27.0,33.0,0,0,4.332204510175204,0,27.0,14.0,44.8,23.17757536930776,65.0,8.0,65.0,0,0
1055,1900-01-01 08:04:29.787,67.0,62.0,0,0,5.219507705176107,1,67.0,40.0,46.0,24.351591323770645,65.0,29.0,65.0,1,1
